,Combined Zipcode Data,US Housing - City,Zillow - City,US Housing - State,Zillow - State,US Housing - Median Listing Price,Zillow - Median Listing Price,Difference in Median Price
1424,84003,American Fork, Highland , UT,UT ,441275.0,446900,-5625.0
1425,84004,Alpine, Alpine , UT,UT ,851800.0,859900,-8100.0
1426,84004,Alpine, Alpine , UT,UT ,851800.0,649900,201900.0
1427,84004,Alpine, Alpine , UT,UT ,851800.0,359900,491900.0
1428,84004,Alpine, Alpine , UT,UT ,851800.0,894000,-42200.0
1429,84005,Eagle Mountain, Eagle Mountain , UT,UT ,339950.0,345000,-5050.0
1430,84005,Eagle Mountain, Eagle Mountain , UT,UT ,339950.0,259900,80050.0
1431,84005,Eagle Mountain, Eagle Mountain , UT,UT ,339950.0,275000,64950.0
1432,84005,Eagle Mountain, Eagle Mountain , UT,UT ,339950.0,299900,40050.0
1433,84005,Eagle Mountain, Eagle Mountain , UT,UT ,339950.0,249900,90050.0
1434,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,495000,-89200.25
1435,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,309000,96799.75
1436,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,679900,-274100.25
1437,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,310000,95799.75
1438,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,320000,85799.75
1439,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,399900,5899.75
1440,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,250000,155799.75
1441,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,225000,180799.75
1442,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,274900,130899.75
1443,84010,Bountiful, Bountiful , UT,UT ,405799.75,399000,6799.75
1444,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,298900,106899.75
1445,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,184999,220800.75
1446,84010,Bountiful, BOUNTIFUL , UT,UT ,405799.75,350000,55799.75
1447,84014,Centerville, CENTERVILLE , UT,UT ,355000.0,215000,140000.0
1448,84015,Clearfield, Clinton , UT,UT ,288275.0,399000,-110725.0
1449,84015,Clearfield, CLEARFIELD , UT,UT ,288275.0,200000,88275.0
1450,84015,Clearfield, CLEARFIELD , UT,UT ,288275.0,184900,103375.0
1451,84015,Clearfield, CLEARFIELD , UT,UT ,288275.0,195000,93275.0
1452,84015,Clearfield, West Point , UT,UT ,288275.0,399900,-111625.0
1453,84015,Clearfield, Sunset , UT,UT ,288275.0,199900,88375.0
1454,84020,Draper, Draper , UT,UT ,650050.0,435000,215050.0
1455,84020,Draper, DRAPER , UT,UT ,650050.0,999900,-349850.0
1456,84020,Draper, DRAPER , UT,UT ,650050.0,580000,70050.0
1457,84020,Draper, Draper , UT,UT ,650050.0,389900,260150.0
1458,84020,Draper, DRAPER , UT,UT ,650050.0,399999,250051.0
1459,84020,Draper, DRAPER , UT,UT ,650050.0,519900,130150.0
1460,84020,Draper, Draper , UT,UT ,650050.0,725000,-74950.0
1461,84020,Draper, Draper , UT,UT ,650050.0,319933,330117.0
1462,84020,Draper, Draper , UT,UT ,650050.0,399000,251050.0
1463,84020,Draper, DRAPER , UT,UT ,650050.0,447000,203050.0
1464,84020,Draper, Draper , UT,UT ,650050.0,519900,130150.0
1465,84025,Farmington, FARMINGTON , UT,UT ,496587.5,365000,131587.5
1466,84025,Farmington, Farmington , UT,UT ,496587.5,527000,-30412.5
1467,84025,Farmington, FARMINGTON , UT,UT ,496587.5,499900,-3312.5
1468,84025,Farmington, Farmington , UT,UT ,496587.5,475000,21587.5
1469,84032,Heber City, Heber City , UT,UT ,793550.0,400000,393550.0
1470,84032,Heber City, Heber City , UT,UT ,793550.0,385000,408550.0
1471,84032,Heber City, Heber City , UT,UT ,793550.0,699000,94550.0
1472,84032,Heber City, Heber City , UT,UT ,793550.0,479900,313650.0
1473,84032,Heber City, Heber City , UT,UT ,793550.0,799900,-6350.0
1474,84036,Kamas, Woodland , UT,UT ,799050.0,19900000,-19100950.0
1475,84036,Kamas, Park City , UT,UT ,799050.0,8900000,-8100950.0
1476,84037,Kaysville, KAYSVILLE , UT,UT ,470025.0,395000,75025.0
1477,84037,Kaysville, Kaysville , UT,UT ,470025.0,488600,-18575.0
1478,84037,Kaysville, Kaysville , UT,UT ,470025.0,485300,-15275.0
1479,84037,Kaysville, KAYSVILLE , UT,UT ,470025.0,549900,-79875.0
1480,84040,Layton, LAYTON , UT,UT ,397550.0,309000,88550.0
1481,84040,Layton, LAYTON , UT,UT ,397550.0,289900,107650.0
1482,84040,Layton, LAYTON , UT,UT ,397550.0,260000,137550.0
1483,84040,Layton, LAYTON , UT,UT ,397550.0,380000,17550.0
1484,84040,Layton, LAYTON , UT,UT ,397550.0,589900,-192350.0
1485,84040,Layton, LAYTON , UT,UT ,397550.0,359900,37650.0
1486,84041,Layton, LAYTON , UT,UT ,375025.0,250000,125025.0
1487,84041,Layton, LAYTON , UT,UT ,375025.0,175000,200025.0
1488,84041,Layton, LAYTON , UT,UT ,375025.0,289900,85125.0
1489,84041,Layton, LAYTON , UT,UT ,375025.0,340000,35025.0
1490,84041,Layton, LAYTON , UT,UT ,375025.0,249000,126025.0
1491,84041,Layton, LAYTON , UT,UT ,375025.0,265000,110025.0
1492,84041,Layton, Layton , UT,UT ,375025.0,29000,346025.0
1493,84041,Layton, LAYTON , UT,UT ,375025.0,219900,155125.0
1494,84041,Layton, LAYTON , UT,UT ,375025.0,259900,115125.0
1495,84043,Lehi, Lehi , UT,UT ,334030.0,419500,-85470.0
1496,84043,Lehi, Lehi , UT,UT ,334030.0,1200000,-865970.0
1497,84043,Lehi, Lehi , UT,UT ,334030.0,339900,-5870.0
1498,84043,Lehi, Lehi , UT,UT ,334030.0,274900,59130.0
1499,84043,Lehi, Lehi , UT,UT ,334030.0,294500,39530.0
1500,84043,Lehi, Lehi , UT,UT ,334030.0,399000,-64970.0
1501,84043,Lehi, Lehi , UT,UT ,334030.0,294900,39130.0
1502,84043,Lehi, Lehi , UT,UT ,334030.0,458000,-123970.0
1503,84043,Lehi, Lehi , UT,UT ,334030.0,249900,84130.0
1504,84043,Lehi, Lehi , UT,UT ,334030.0,549999,-215969.0
1505,84043,Lehi, Lehi , UT,UT ,334030.0,299900,34130.0
1506,84043,Lehi, Lehi , UT,UT ,334030.0,439900,-105870.0
1507,84043,Lehi, Lehi , UT,UT ,334030.0,325000,9030.0
1508,84043,Lehi, Lehi , UT,UT ,334030.0,495000,-160970.0
1509,84044,Magna, MAGNA , UT,UT ,244775.0,289000,-44225.0
1510,84044,Magna, MAGNA , UT,UT ,244775.0,265000,-20225.0
1511,84044,Magna, Magna , UT,UT ,244775.0,354987,-110212.0
1512,84045,Saratoga Springs, Saratoga Springs , UT,UT ,397427.5,519000,-121572.5
1513,84045,Saratoga Springs, Saratoga Springs , UT,UT ,397427.5,435000,-37572.5
1514,84047,Midvale, Midvale , UT,UT ,342550.0,289000,53550.0
1515,84047,Midvale, Midvale , UT,UT ,342550.0,392797,-50247.0
1516,84047,Midvale, MIDVALE , UT,UT ,342550.0,159500,183050.0
1517,84047,Midvale, MIDVALE , UT,UT ,342550.0,149900,192650.0
1518,84047,Midvale, Midvale , UT,UT ,342550.0,79900,262650.0
1519,84047,Midvale, MIDVALE , UT,UT ,342550.0,359900,-17350.0
1520,84049,Midway, Midway , UT,UT ,596275.0,350000,246275.0
1521,84054,North Salt Lake, North Salt Lake , UT,UT ,418318.75,37000,381318.75
1522,84054,North Salt Lake, NORTH SALT LAKE , UT,UT ,418318.75,499000,-80681.25
1523,84055,Oakley, Oakley , UT,UT ,1722550.0,30000000,-28277450.0
1524,84057,Orem, Orem , UT,UT ,299500.0,220900,78600.0
1525,84057,Orem, Orem , UT,UT ,299500.0,229900,69600.0
1526,84057,Orem, Orem , UT,UT ,299500.0,250000,49500.0
1527,84057,Orem, Orem , UT,UT ,299500.0,290000,9500.0
1528,84057,Orem, Orem , UT,UT ,299500.0,65000,234500.0
1529,84057,Orem, Orem , UT,UT ,299500.0,249900,49600.0
1530,84057,Orem, Orem , UT,UT ,299500.0,310000,-10500.0
1531,84058,Orem, Orem , UT,UT ,426309.5,269900,156409.5
1532,84058,Orem, Orem , UT,UT ,426309.5,284000,142309.5
1533,84060,Park City, Park City , UT,UT ,1837550.0,6250000,-4412450.0
1534,84060,Park City, Park City , UT,UT ,1837550.0,1325000,512550.0
1535,84060,Park City, Park City , UT,UT ,1837550.0,1524000,313550.0
1536,84060,Park City, Park City , UT,UT ,1837550.0,6725000,-4887450.0
1537,84060,Park City, Park City , UT,UT ,1837550.0,6050000,-4212450.0
1538,84060,Park City, Park City , UT,UT ,1837550.0,14000000,-12162450.0
1539,84060,Park City, Park City , UT,UT ,1837550.0,14950000,-13112450.0
1540,84060,Park City, Park City , UT,UT ,1837550.0,17900000,-16062450.0
1541,84060,Park City, Park City , UT,UT ,1837550.0,12900000,-11062450.0
1542,84060,Park City, Park City , UT,UT ,1837550.0,16450000,-14612450.0
1543,84060,Park City, Park City , UT,UT ,1837550.0,9998000,-8160450.0
1544,84060,Park City, Park City , UT,UT ,1837550.0,10900000,-9062450.0
1545,84062,Pleasant Grove, Pleasant Grove , UT,UT ,387325.0,320000,67325.0
1546,84065,Riverton, Riverton , UT,UT ,410807.5,329900,80907.5
1547,84065,Riverton, RIVERTON , UT,UT ,410807.5,320000,90807.5
1548,84067,Roy, ROY , UT,UT ,259950.0,259900,50.0
1549,84067,Roy, Roy , UT,UT ,259950.0,239900,20050.0
1550,84070,Sandy, Sandy , UT,UT ,399950.0,435000,-35050.0
1551,84070,Sandy, SANDY , UT,UT ,399950.0,339900,60050.0
1552,84070,Sandy, SANDY , UT,UT ,399950.0,275000,124950.0
1553,84070,Sandy, SANDY , UT,UT ,399950.0,310000,89950.0
1554,84070,Sandy, Sandy , UT,UT ,399950.0,349000,50950.0
1555,84070,Sandy, Sandy , UT,UT ,399950.0,259900,140050.0
1556,84070,Sandy, SANDY , UT,UT ,399950.0,290000,109950.0
1557,84074,Tooele, TOOELE , UT,UT ,310775.0,265000,45775.0
1558,84074,Tooele, Tooele , UT,UT ,310775.0,275000,35775.0
1559,84074,Tooele, TOOELE , UT,UT ,310775.0,135000,175775.0
1560,84075,Syracuse, SYRACUSE , UT,UT ,385770.0,350000,35770.0
1561,84078,Vernal, Vernal , UT,UT ,188000.0,104000,84000.0
1562,84081,West Jordan, WEST JORDAN , UT,UT ,389650.0,489900,-100250.0
1563,84081,West Jordan, WEST JORDAN , UT,UT ,389650.0,254900,134750.0
1564,84081,West Jordan, WEST JORDAN , UT,UT ,389650.0,289900,99750.0
1565,84081,West Jordan, WEST JORDAN , UT,UT ,389650.0,319900,69750.0
1566,84081,West Jordan, WEST JORDAN , UT,UT ,389650.0,235000,154650.0
1567,84081,West Jordan, West Jordan , UT,UT ,389650.0,275000,114650.0
1568,84084,West Jordan, WEST JORDAN , UT,UT ,316200.0,224500,91700.0
1569,84084,West Jordan, WEST JORDAN , UT,UT ,316200.0,339900,-23700.0
1570,84088,West Jordan, WEST JORDAN , UT,UT ,353775.0,325000,28775.0
1571,84088,West Jordan, WEST JORDAN , UT,UT ,353775.0,275000,78775.0
1572,84088,West Jordan, West Jordan , UT,UT ,353775.0,56900,296875.0
1573,84088,West Jordan, WEST JORDAN , UT,UT ,353775.0,299900,53875.0
1574,84088,West Jordan, West Jordan , UT,UT ,353775.0,349900,3875.0
1575,84088,West Jordan, West Jordan , UT,UT ,353775.0,299900,53875.0
1576,84088,West Jordan, WEST JORDAN , UT,UT ,353775.0,345000,8775.0
1577,84092,Sandy, SANDY , UT,UT ,781275.0,455000,326275.0
1578,84092,Sandy, Sandy , UT,UT ,781275.0,529900,251375.0
1579,84092,Sandy, Alta , UT,UT ,781275.0,799000,-17725.0
1580,84092,Sandy, Sandy , UT,UT ,781275.0,599000,182275.0
1581,84092,Sandy, SANDY , UT,UT ,781275.0,1199999,-418724.0
1582,84092,Sandy, SANDY , UT,UT ,781275.0,744500,36775.0
1583,84093,Sandy, Cottonwood Heights , UT,UT ,676425.0,565000,111425.0
1584,84093,Sandy, Sandy , UT,UT ,676425.0,435000,241425.0
1585,84093,Sandy, SANDY , UT,UT ,676425.0,524900,151525.0
1586,84093,Sandy, SANDY , UT,UT ,676425.0,374900,301525.0
1587,84093,Sandy, SANDY , UT,UT ,676425.0,499000,177425.0
1588,84094,Sandy, SANDY , UT,UT ,361775.0,200000,161775.0
1589,84094,Sandy, SANDY , UT,UT ,361775.0,469000,-107225.0
1590,84094,Sandy, Sandy , UT,UT ,361775.0,194900,166875.0
1591,84094,Sandy, SANDY , UT,UT ,361775.0,310000,51775.0
1592,84094,Sandy, SANDY , UT,UT ,361775.0,320000,41775.0
1593,84094,Sandy, SANDY , UT,UT ,361775.0,260000,101775.0
1594,84094,Sandy, Sandy , UT,UT ,361775.0,310000,51775.0
1595,84094,Sandy, SANDY , UT,UT ,361775.0,345000,16775.0
1596,84094,Sandy, SANDY , UT,UT ,361775.0,319000,42775.0
1597,84094,Sandy, Sandy , UT,UT ,361775.0,329900,31875.0
1598,84095,South Jordan, SOUTH JORDAN , UT,UT ,524275.0,419000,105275.0
1599,84095,South Jordan, SOUTH JORDAN , UT,UT ,524275.0,415000,109275.0
1600,84095,South Jordan, SOUTH JORDAN , UT,UT ,524275.0,359000,165275.0
1601,84095,South Jordan, South Jordan , UT,UT ,524275.0,565000,-40725.0
1602,84095,South Jordan, South Jordan , UT,UT ,524275.0,529999,-5724.0
1603,84096,Herriman, HERRIMAN , UT,UT ,364850.0,367000,-2150.0
1604,84096,Herriman, Herriman , UT,UT ,364850.0,340000,24850.0
1605,84096,Herriman, Herriman , UT,UT ,364850.0,508900,-144050.0
1606,84096,Herriman, Riverton , UT,UT ,364850.0,280000,84850.0
1607,84096,Herriman, Herriman , UT,UT ,364850.0,240000,124850.0
1608,84097,Orem, Orem , UT,UT ,468500.0,5950000,-5481500.0
1609,84097,Orem, Orem , UT,UT ,468500.0,625000,-156500.0
1610,84097,Orem, Orem , UT,UT ,468500.0,1995000,-1526500.0
1611,84097,Orem, Orem , UT,UT ,468500.0,399900,68600.0
1612,84098,Park City, Park City , UT,UT ,1052550.0,9950000,-8897450.0
1613,84098,Park City, Park City , UT,UT ,1052550.0,16900000,-15847450.0
1614,84098,Park City, Park City , UT,UT ,1052550.0,990000,62550.0
1615,84098,Park City, Park City , UT,UT ,1052550.0,975000,77550.0
1616,84098,Park City, Park City , UT,UT ,1052550.0,8650000,-7597450.0
1617,84098,Park City, Park City , UT,UT ,1052550.0,579000,473550.0
1618,84098,Park City, Park City , UT,UT ,1052550.0,10750000,-9697450.0
1619,84098,Park City, Park City , UT,UT ,1052550.0,12500000,-11447450.0
1620,84098,Park City, Park City , UT,UT ,1052550.0,195000,857550.0
1621,84098,Park City, Park City , UT,UT ,1052550.0,740000,312550.0
1622,84098,Park City, Park City , UT,UT ,1052550.0,1099900,-47350.0
1623,84098,Park City, Park City , UT,UT ,1052550.0,1100000,-47450.0
1624,84098,Park City, Park City , UT,UT ,1052550.0,599000,453550.0
1625,84098,Park City, Park City , UT,UT ,1052550.0,14900000,-13847450.0
1626,84101,Salt Lake City, Salt Lake City , UT,UT ,433050.0,309900,123150.0
1627,84101,Salt Lake City, Salt Lake City , UT,UT ,433050.0,350000,83050.0
1628,84101,Salt Lake City, SALT LAKE CITY , UT,UT ,433050.0,235000,198050.0
1629,84101,Salt Lake City, Salt Lake City , UT,UT ,433050.0,439000,-5950.0
1630,84102,Salt Lake City, Salt Lake City , UT,UT ,434775.0,299900,134875.0
1631,84102,Salt Lake City, SALT LAKE CITY , UT,UT ,434775.0,229000,205775.0
1632,84102,Salt Lake City, Salt Lake City , UT,UT ,434775.0,399900,34875.0
1633,84102,Salt Lake City, Salt Lake City , UT,UT ,434775.0,339000,95775.0
1634,84102,Salt Lake City, SALT LAKE CITY , UT,UT ,434775.0,495000,-60225.0
1635,84102,Salt Lake City, Salt Lake City , UT,UT ,434775.0,525000,-90225.0
1636,84102,Salt Lake City, Salt Lake City , UT,UT ,434775.0,223399,211376.0
1637,84102,Salt Lake City, SALT LAKE CITY , UT,UT ,434775.0,875000,-440225.0
1638,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,2500000,-1638750.0
1639,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,1050000,-188750.0
1640,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,3200000,-2338750.0
1641,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,550000,311250.0
1642,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,799000,62250.0
1643,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,7100000,-6238750.0
1644,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,3380000,-2518750.0
1645,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,3950000,-3088750.0
1646,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,289900,571350.0
1647,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,499000,362250.0
1648,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,1650000,-788750.0
1649,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,2100000,-1238750.0
1650,84103,Salt Lake City, Salt Lake City , UT,UT ,861250.0,364900,496350.0
1651,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,410000,451250.0
1652,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,599000,262250.0
1653,84103,Salt Lake City, SALT LAKE CITY , UT,UT ,861250.0,825000,36250.0
1654,84104,Salt Lake City, SALT LAKE CITY , UT,UT ,230000.0,240000,-10000.0
1655,84104,Salt Lake City, Salt Lake City , UT,UT ,230000.0,190000,40000.0
1656,84104,Salt Lake City, SALT LAKE CITY , UT,UT ,230000.0,255000,-25000.0
1657,84104,Salt Lake City, SALT LAKE CITY , UT,UT ,230000.0,314900,-84900.0
1658,84104,Salt Lake City, SALT LAKE CITY , UT,UT ,230000.0,149900,80100.0
1659,84104,Salt Lake City, SALT LAKE CITY , UT,UT ,230000.0,260000,-30000.0
1660,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,399900,142575.0
1661,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,450000,92475.0
1662,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,779000,-236525.0
1663,84105,Salt Lake City, Salt Lake City , UT,UT ,542475.0,565000,-22525.0
1664,84105,Salt Lake City, Salt Lake City , UT,UT ,542475.0,825000,-282525.0
1665,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,444900,97575.0
1666,84105,Salt Lake City, Salt Lake City , UT,UT ,542475.0,599900,-57425.0
1667,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,395000,147475.0
1668,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,340000,202475.0
1669,84105,Salt Lake City, Salt Lake City , UT,UT ,542475.0,410000,132475.0
1670,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,475000,67475.0
1671,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,499000,43475.0
1672,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,699900,-157425.0
1673,84105,Salt Lake City, SALT LAKE CITY , UT,UT ,542475.0,345000,197475.0
1674,84106,Salt Lake City, Salt Lake City , UT,UT ,398775.0,600000,-201225.0
1675,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,620000,-221225.0
1676,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,379900,18875.0
1677,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,285000,113775.0
1678,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,299900,98875.0
1679,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,169900,228875.0
1680,84106,Salt Lake City, South Salt Lake , UT,UT ,398775.0,349900,48875.0
1681,84106,Salt Lake City, Millcreek , UT,UT ,398775.0,418000,-19225.0
1682,84106,Salt Lake City, South Salt Lake , UT,UT ,398775.0,309000,89775.0
1683,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,359900,38875.0
1684,84106,Salt Lake City, Salt Lake City , UT,UT ,398775.0,369000,29775.0
1685,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,375000,23775.0
1686,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,250000,148775.0
1687,84106,Salt Lake City, Millcreek , UT,UT ,398775.0,185000,213775.0
1688,84106,Salt Lake City, SALT LAKE CITY , UT,UT ,398775.0,615000,-216225.0
1689,84107,Salt Lake City, Murray , UT,UT ,312225.0,114900,197325.0
1690,84107,Salt Lake City, Murray , UT,UT ,312225.0,124900,187325.0
1691,84107,Salt Lake City, Murray , UT,UT ,312225.0,126900,185325.0
1692,84107,Salt Lake City, Murray , UT,UT ,312225.0,86900,225325.0
1693,84107,Salt Lake City, Murray , UT,UT ,312225.0,138900,173325.0
1694,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,599000,135975.0
1695,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,1399000,-664025.0
1696,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,1000000,-265025.0
1697,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,289900,445075.0
1698,84108,Salt Lake City, Salt Lake City , UT,UT ,734975.0,499000,235975.0
1699,84108,Salt Lake City, Salt Lake City , UT,UT ,734975.0,425000,309975.0
1700,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,459000,275975.0
1701,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,799500,-64525.0
1702,84108,Salt Lake City, Salt Lake City , UT,UT ,734975.0,273400,461575.0
1703,84108,Salt Lake City, SALT LAKE CITY , UT,UT ,734975.0,10762200,-10027225.0
1704,84109,Salt Lake City, SALT LAKE CITY , UT,UT ,557000.0,850000,-293000.0
1705,84109,Salt Lake City, SALT LAKE CITY , UT,UT ,557000.0,1550000,-993000.0
1706,84109,Salt Lake City, Millcreek , UT,UT ,557000.0,230000,327000.0
1707,84109,Salt Lake City, Slc , UT,UT ,557000.0,230000,327000.0
1708,84109,Salt Lake City, SALT LAKE CITY , UT,UT ,557000.0,400000,157000.0
1709,84109,Salt Lake City, Salt Lake City , UT,UT ,557000.0,562500,-5500.0
1710,84109,Salt Lake City, SALT LAKE CITY , UT,UT ,557000.0,549000,8000.0
1711,84109,Salt Lake City, SALT LAKE CITY , UT,UT ,557000.0,2699900,-2142900.0
1712,84111,Salt Lake City, Salt Lake City , UT,UT ,304775.0,109900,194875.0
1713,84111,Salt Lake City, Salt Lake City , UT,UT ,304775.0,110000,194775.0
1714,84111,Salt Lake City, SALT LAKE CITY , UT,UT ,304775.0,325000,-20225.0
1715,84111,Salt Lake City, Salt Lake City , UT,UT ,304775.0,285000,19775.0
1716,84115,Salt Lake City, South Salt Lake , UT,UT ,270534.0,289999,-19465.0
1717,84115,Salt Lake City, Salt Lake City , UT,UT ,270534.0,389900,-119366.0
1718,84115,Salt Lake City, SALT LAKE CITY , UT,UT ,270534.0,399900,-129366.0
1719,84116,Salt Lake City, Salt Lake City , UT,UT ,271225.0,229000,42225.0
1720,84116,Salt Lake City, Salt Lake City , UT,UT ,271225.0,395000,-123775.0
1721,84116,Salt Lake City, Salt Lake City , UT,UT ,271225.0,55000,216225.0
1722,84116,Salt Lake City, Salt Lake City , UT,UT ,271225.0,260000,11225.0
1723,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,279900,-8675.0
1724,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,399000,-127775.0
1725,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,245000,26225.0
1726,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,209900,61325.0
1727,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,260000,11225.0
1728,84116,Salt Lake City, SALT LAKE CITY , UT,UT ,271225.0,230000,41225.0
1729,84117,Salt Lake City, Holladay , UT,UT ,518425.0,765000,-246575.0
1730,84117,Salt Lake City, Holladay , UT,UT ,518425.0,284900,233525.0
1731,84117,Salt Lake City, Holladay , UT,UT ,518425.0,549000,-30575.0
1732,84117,Salt Lake City, Holladay , UT,UT ,518425.0,6900000,-6381575.0
1733,84118,Salt Lake City, SALT LAKE CITY , UT,UT ,259999.75,275000,-15000.25
1734,84118,Salt Lake City, Salt Lake City , UT,UT ,259999.75,235000,24999.75
1735,84119,West Valley City, West Valley City , UT,UT ,257550.0,250000,7550.0
1736,84119,West Valley City, West Valley City , UT,UT ,257550.0,265200,-7650.0
1737,84119,West Valley City, WEST VALLEY CITY , UT,UT ,257550.0,175000,82550.0
1738,84119,West Valley City, WEST VALLEY CITY , UT,UT ,257550.0,179900,77650.0
1739,84120,West Valley City, WEST VALLEY CITY , UT,UT ,277275.0,290000,-12725.0
1740,84120,West Valley City, West Valley City , UT,UT ,277275.0,270000,7275.0
1741,84121,Salt Lake City, Cottonwood Heights , UT,UT ,600000.0,625000,-25000.0
1742,84121,Salt Lake City, Holladay , UT,UT ,600000.0,6990000,-6390000.0
1743,84121,Salt Lake City, Holladay , UT,UT ,600000.0,5995000,-5395000.0
1744,84121,Salt Lake City, Cottonwood Heights , UT,UT ,600000.0,378000,222000.0
1745,84121,Salt Lake City, Cottonwood Heights , UT,UT ,600000.0,850000,-250000.0
1746,84121,Salt Lake City, Cottonwood Heights , UT,UT ,600000.0,749900,-149900.0
1747,84121,Salt Lake City, Cottonwood Heights , UT,UT ,600000.0,226000,374000.0
1748,84123,Salt Lake City, Murray , UT,UT ,354775.0,63000,291775.0
1749,84123,Salt Lake City, Taylorsville , UT,UT ,354775.0,264900,89875.0
1750,84124,Salt Lake City, Holladay , UT,UT ,626275.0,499900,126375.0
1751,84124,Salt Lake City, SALT LAKE CITY , UT,UT ,626275.0,389900,236375.0
1752,84124,Salt Lake City, Holladay , UT,UT ,626275.0,329990,296285.0
1753,84124,Salt Lake City, SALT LAKE CITY , UT,UT ,626275.0,399000,227275.0
1754,84129,Salt Lake City, Taylorsville , UT,UT ,288049.5,230000,58049.5
1755,84129,Salt Lake City, Taylorsville , UT,UT ,288049.5,389437,-101387.5
1756,84302,Brigham City, BRIGHAM CITY , UT,UT ,277950.0,235000,42950.0
1757,84302,Brigham City, BRIGHAM CITY , UT,UT ,277950.0,265000,12950.0
1758,84310,Eden, EDEN , UT,UT ,638050.0,409000,229050.0
1759,84317,Huntsville, Huntsville , UT,UT ,700000.0,225000,475000.0
1760,84321,Logan, Logan , UT,UT ,259525.0,3999000,-3739475.0
1761,84321,Logan, Logan , UT,UT ,259525.0,249900,9625.0
1762,84321,Logan, Logan , UT,UT ,259525.0,269000,-9475.0
1763,84321,Logan, Logan , UT,UT ,259525.0,174900,84625.0
1764,84337,Tremonton, Tremonton , UT,UT ,299500.0,299900,-400.0
1765,84401,Ogden, Ogden , UT,UT ,315750.0,242900,72850.0
1766,84401,Ogden, OGDEN , UT,UT ,315750.0,285000,30750.0
1767,84401,Ogden, Ogden , UT,UT ,315750.0,275000,40750.0
1768,84401,Ogden, OGDEN , UT,UT ,315750.0,160000,155750.0
1769,84401,Ogden, OGDEN , UT,UT ,315750.0,149900,165850.0
1770,84401,Ogden, OGDEN , UT,UT ,315750.0,259500,56250.0
1771,84403,Ogden, Ogden , UT,UT ,308725.0,210000,98725.0
1772,84403,Ogden, OGDEN , UT,UT ,308725.0,259000,49725.0
